cases.0.case_id	cases.0.samples.0.portions.0.analytes.0.aliquots.0.aliquot_id	cases.0.samples.0.portions.0.analytes.0.aliquots.0.submitter_id	cases.0.samples.0.sample_id	cases.0.samples.0.sample_type	cases.0.samples.0.submitter_id	cases.0.samples.0.tissue_type	cases.0.submitter_id	data_category	data_type	file_id	file_name	id	barcode_numeric_id
2680da86-c977-4611-b75f-df015283c023	5ac273e2-3a3f-48a6-8782-956587bab667	TCGA-E9-A1R7-01A-11R-A14M-07	8d9f2037-1c1f-4c73-a993-dc4c2aa67d30	Primary Tumor	TCGA-E9-A1R7-01A	Tumor	TCGA-E9-A1R7	Transcriptome Profiling	Gene Expression Quantification	86d6bd3f-d1a8-4b12-bd4f-009cd707ad8b	7d30a479-6d2f-431e-b15c-26736994b2f5.rna_seq.augmented_star_gene_counts.tsv	86d6bd3f-d1a8-4b12-bd4f-009cd707ad8b	1503
2680da86-c977-4611-b75f-df015283c023	1457ae2c-4b9b-448a-b455-432a7121beb4	TCGA-E9-A1R7-11A-42R-A14M-07	d8015844-0615-42f1-a81c-ae707dbe1693	Solid Tissue Normal	TCGA-E9-A1R7-11A	Normal	TCGA-E9-A1R7	Transcriptome Profiling	Gene Expression Quantification	808f4ac6-9bc9-402f-be36-b7ec8658c150	769dff27-1f9c-422d-8ba0-703136a9d5ca.rna_seq.augmented_star_gene_counts.tsv	808f4ac6-9bc9-402f-be36-b7ec8658c150	1503
ddcbdac6-9e43-4146-a611-d033125eba14	7a276d04-8f45-4c07-9c24-8b1f50a1202d	TCGA-BH-A208-01A-11R-A157-07	723e0934-327e-46f2-94f0-20a65da1ea0e	Primary Tumor	TCGA-BH-A208-01A	Tumor	TCGA-BH-A208	Transcriptome Profiling	Gene Expression Quantification	55214dd2-b3e8-444c-9d02-3db6008b1920	cfe1c805-2211-419c-bf9a-e0c8b5020dce.rna_seq.augmented_star_gene_counts.tsv	55214dd2-b3e8-444c-9d02-3db6008b1920	1506
ddcbdac6-9e43-4146-a611-d033125eba14	a0ac3d9f-7700-4319-929a-fb51d85c9d49	TCGA-BH-A208-11A-51R-A157-07	0b755cf4-785f-466e-a235-ea697b9a6423	Solid Tissue Normal	TCGA-BH-A208-11A	Normal	TCGA-BH-A208	Transcriptome Profiling	Gene Expression Quantification	8849e5bf-ff35-4cbf-972c-01fb92201a73	feb7140e-d822-4462-8dfa-7a63805ac740.rna_seq.augmented_star_gene_counts.tsv	8849e5bf-ff35-4cbf-972c-01fb92201a73	1506
8c7e74e0-71ef-49b8-9217-94b8ef740ef9	b7f491a9-eddf-43b1-9baf-862db2d50383	TCGA-A7-A13E-01A-11R-A12P-07	8a790c78-8ad4-4e0b-9728-0e24cadc1f98	Primary Tumor	TCGA-A7-A13E-01A	Tumor	TCGA-A7-A13E	Transcriptome Profiling	Gene Expression Quantification	0a511373-8fd3-433a-a5e1-877530d6a239	5991af25-0b64-43d2-867a-6b9713b17af9.rna_seq.augmented_star_gene_counts.tsv	0a511373-8fd3-433a-a5e1-877530d6a239	1518
8c7e74e0-71ef-49b8-9217-94b8ef740ef9	80efdbaa-067b-4018-89b2-b8869bfb9163	TCGA-A7-A13E-11A-61R-A12P-07	238e4064-4aac-4c75-a506-b19bc7f3fc3c	Solid Tissue Normal	TCGA-A7-A13E-11A	Normal	TCGA-A7-A13E	Transcriptome Profiling	Gene Expression Quantification	50260fba-c435-480a-9bb8-f2839ba499a4	1d390e7f-bbbb-45b5-9466-d199f19106b2.rna_seq.augmented_star_gene_counts.tsv	50260fba-c435-480a-9bb8-f2839ba499a4	1518
93ed6066-b567-4e1c-ab81-23370f9d3452	80817359-b0f0-4bea-ada4-b48bea37f5d2	TCGA-BH-A0AY-01A-21R-A00Z-07	7f00169e-2572-4158-a453-ccec33cd2159	Primary Tumor	TCGA-BH-A0AY-01A	Tumor	TCGA-BH-A0AY	Transcriptome Profiling	Gene Expression Quantification	27513ce4-3807-481f-abcb-c59774a90519	e682e28e-0611-4e92-899c-637fde17423d.rna_seq.augmented_star_gene_counts.tsv	27513ce4-3807-481f-abcb-c59774a90519	1531
93ed6066-b567-4e1c-ab81-23370f9d3452	d9c8ecc3-0e92-49e9-99e4-9976785c73a6	TCGA-BH-A0AY-11A-23R-A089-07	7242979b-b467-47f4-b351-cdebbfff32e0	Solid Tissue Normal	TCGA-BH-A0AY-11A	Normal	TCGA-BH-A0AY	Transcriptome Profiling	Gene Expression Quantification	1320db11-22a5-417f-8ec7-65c0bf4681a2	9926a02f-9fa7-42c9-bfa1-e6ec45018fed.rna_seq.augmented_star_gene_counts.tsv	1320db11-22a5-417f-8ec7-65c0bf4681a2	1531
94b95984-b2fb-4e42-8887-45e7086c3179	7e2a8676-10a4-4abf-b153-2255e06bcb40	TCGA-E9-A1RB-01A-11R-A157-07	43993e01-588a-40de-80ec-72c1a66fe70b	Primary Tumor	TCGA-E9-A1RB-01A	Tumor	TCGA-E9-A1RB	Transcriptome Profiling	Gene Expression Quantification	c9920595-31f2-4977-b6bd-c0fa3ffcf461	b0c13073-8725-4707-983c-506fe46205d7.rna_seq.augmented_star_gene_counts.tsv	c9920595-31f2-4977-b6bd-c0fa3ffcf461	1537
94b95984-b2fb-4e42-8887-45e7086c3179	b8499b28-1746-4ffd-a183-a765e6d290e3	TCGA-E9-A1RB-11A-33R-A157-07	8813ace1-aacf-4a54-b9e1-5379d52778da	Solid Tissue Normal	TCGA-E9-A1RB-11A	Normal	TCGA-E9-A1RB	Transcriptome Profiling	Gene Expression Quantification	447e3faf-a5f2-4739-b2aa-c907f33b634a	4f3fa7c5-fe72-4b99-8a4f-9f487efc1ef1.rna_seq.augmented_star_gene_counts.tsv	447e3faf-a5f2-4739-b2aa-c907f33b634a	1537
360d1d6d-cf3e-4c78-b36f-ef5e3160aa6b	d448433c-3c4b-4371-b749-f96af8da2237	TCGA-BH-A0AU-01A-11R-A12P-07	9df5fb66-44da-4d92-899a-99c07cd23fff	Primary Tumor	TCGA-BH-A0AU-01A	Tumor	TCGA-BH-A0AU	Transcriptome Profiling	Gene Expression Quantification	8c884351-1c8b-47ff-8bef-1a4f25f645fb	d5a1a331-cd5b-448f-adf6-ea393565ef26.rna_seq.augmented_star_gene_counts.tsv	8c884351-1c8b-47ff-8bef-1a4f25f645fb	1544
360d1d6d-cf3e-4c78-b36f-ef5e3160aa6b	eb7e6bfc-79ad-4674-9d58-2cbad8c65658	TCGA-BH-A0AU-11A-11R-A12P-07	86c64ef3-451c-471e-8ad3-58985d943190	Solid Tissue Normal	TCGA-BH-A0AU-11A	Normal	TCGA-BH-A0AU	Transcriptome Profiling	Gene Expression Quantification	f24d6e88-634e-4d86-b993-76a40f1190d0	f201e2e9-dfb0-4a53-bd68-56f4e87604d3.rna_seq.augmented_star_gene_counts.tsv	f24d6e88-634e-4d86-b993-76a40f1190d0	1544
5fe3c51f-65e2-4da6-8924-a6fae17c022d	eaacfa7a-fa77-42e6-b9ff-fb529bdd6e16	TCGA-E9-A1RD-01A-11R-A157-07	d19fe184-84a8-4a49-a4d4-75891670da4d	Primary Tumor	TCGA-E9-A1RD-01A	Tumor	TCGA-E9-A1RD	Transcriptome Profiling	Gene Expression Quantification	467cc312-373e-4655-a07e-533ccb133b22	f4d60a0f-dc11-4005-8d59-7511ba4de8b1.rna_seq.augmented_star_gene_counts.tsv	467cc312-373e-4655-a07e-533ccb133b22	1550
5fe3c51f-65e2-4da6-8924-a6fae17c022d	000d877f-8d03-44bc-8607-27b5ba84b5fe	TCGA-E9-A1RD-11A-33R-A157-07	5f6e9271-967d-4f56-ac38-1d32f9aebd12	Solid Tissue Normal	TCGA-E9-A1RD-11A	Normal	TCGA-E9-A1RD	Transcriptome Profiling	Gene Expression Quantification	4376b78e-bfec-4142-8407-b967883d7b6b	eba8b055-6de2-48e7-bed8-40de705ad1d1.rna_seq.augmented_star_gene_counts.tsv	4376b78e-bfec-4142-8407-b967883d7b6b	1550
606fbc6a-b41b-441d-9401-51e54912bf5e	9bf836ee-036e-40f2-88fb-cf903a40d9f5	TCGA-BH-A0E1-01A-11R-A056-07	dcf7829e-abaa-435f-b41d-a2bcfde5d66a	Primary Tumor	TCGA-BH-A0E1-01A	Tumor	TCGA-BH-A0E1	Transcriptome Profiling	Gene Expression Quantification	c1ac2f8b-9ff2-47b9-a685-6cf10a7a925f	4eee2055-ed1f-4958-b214-4cff055c87bd.rna_seq.augmented_star_gene_counts.tsv	c1ac2f8b-9ff2-47b9-a685-6cf10a7a925f	1553
606fbc6a-b41b-441d-9401-51e54912bf5e	b6302c6b-2bab-40b1-b835-7f285719fff5	TCGA-BH-A0E1-11A-13R-A089-07	e4ee648d-3a2a-4ec7-a888-d6888ddf0171	Solid Tissue Normal	TCGA-BH-A0E1-11A	Normal	TCGA-BH-A0E1	Transcriptome Profiling	Gene Expression Quantification	dafb2454-1ea7-4cb6-8b3b-2b5b6f19aa89	75525261-bd54-4e19-9f86-ab7b9cea3388.rna_seq.augmented_star_gene_counts.tsv	dafb2454-1ea7-4cb6-8b3b-2b5b6f19aa89	1553
408cb583-6dc3-4698-8bd2-e284042bd5ef	422a4277-12f1-42ae-9f94-88d37517b9b0	TCGA-E9-A1RH-01A-21R-A169-07	6b1bb382-0103-4207-a0e8-871aa6aae81c	Primary Tumor	TCGA-E9-A1RH-01A	Tumor	TCGA-E9-A1RH	Transcriptome Profiling	Gene Expression Quantification	0d140db1-dc0d-431d-b389-846d05bbb827	d0ee5ff7-a49a-4633-93a6-40c9e29fb0b7.rna_seq.augmented_star_gene_counts.tsv	0d140db1-dc0d-431d-b389-846d05bbb827	1556
408cb583-6dc3-4698-8bd2-e284042bd5ef	6574e15e-7e1f-4dca-899e-56e911f27848	TCGA-E9-A1RH-11A-34R-A169-07	a081f522-7603-4134-90c0-89e70fa43688	Solid Tissue Normal	TCGA-E9-A1RH-11A	Normal	TCGA-E9-A1RH	Transcriptome Profiling	Gene Expression Quantification	958813f4-8036-42f7-856d-7a69c4175adc	269c35f0-a4f7-4e30-a69f-f1f3b7b5dace.rna_seq.augmented_star_gene_counts.tsv	958813f4-8036-42f7-856d-7a69c4175adc	1556
417dea5f-f68e-4dab-940e-43ae8c67e5e6	4dac7a33-db46-4815-8c6c-fb326959c741	TCGA-BH-A1EV-01A-11R-A137-07	29ac24fb-0065-47f8-b044-f4a66fad2394	Primary Tumor	TCGA-BH-A1EV-01A	Tumor	TCGA-BH-A1EV	Transcriptome Profiling	Gene Expression Quantification	0a7421d4-5722-427a-9643-da1074e5c25c	83f93d3f-d038-4773-a671-0f218f53821c.rna_seq.augmented_star_gene_counts.tsv	0a7421d4-5722-427a-9643-da1074e5c25c	1557
417dea5f-f68e-4dab-940e-43ae8c67e5e6	7b234c36-729b-422d-8e2a-ebd42af74bce	TCGA-BH-A1EV-11A-24R-A137-07	1b3867a3-80db-417d-8e5c-f6f602c14760	Solid Tissue Normal	TCGA-BH-A1EV-11A	Normal	TCGA-BH-A1EV	Transcriptome Profiling	Gene Expression Quantification	8ebe0bf6-11fa-418d-918c-5c73f0e7e9ac	466a4121-0583-47ee-9d54-1f1c2d47e381.rna_seq.augmented_star_gene_counts.tsv	8ebe0bf6-11fa-418d-918c-5c73f0e7e9ac	1557
b97bf89a-7a85-4eef-ae7e-f787aead1f0a	42e2160c-07b5-4be6-a989-1e3474926d2a	TCGA-BH-A1FC-01A-11R-A13Q-07	3ad0093a-e57a-450a-b0ef-942c9b67a586	Primary Tumor	TCGA-BH-A1FC-01A	Tumor	TCGA-BH-A1FC	Transcriptome Profiling	Gene Expression Quantification	09f9ebad-e7cd-4c20-9eab-8fd2066d9051	31c69703-e318-4e31-aae8-c6cfabe61bc3.rna_seq.augmented_star_gene_counts.tsv	09f9ebad-e7cd-4c20-9eab-8fd2066d9051	1561
b97bf89a-7a85-4eef-ae7e-f787aead1f0a	58e94be5-2da2-4a96-944a-060f20216572	TCGA-BH-A1FC-11A-32R-A13Q-07	a6916373-70f1-434c-910a-407609815556	Solid Tissue Normal	TCGA-BH-A1FC-11A	Normal	TCGA-BH-A1FC	Transcriptome Profiling	Gene Expression Quantification	248ac510-a5af-4608-9cdc-5c8673633b82	d23ff3bc-5524-4dca-b0f4-a1561a30566c.rna_seq.augmented_star_gene_counts.tsv	248ac510-a5af-4608-9cdc-5c8673633b82	1561
17baef7c-d97d-4b98-ab53-503ef856523d	755912f4-6725-4b7b-84b1-518c7529a176	TCGA-A7-A0D9-01A-31R-A056-07	c144ae50-ed29-4e27-bbee-fa81e79ac7db	Primary Tumor	TCGA-A7-A0D9-01A	Tumor	TCGA-A7-A0D9	Transcriptome Profiling	Gene Expression Quantification	69aebf68-5357-4269-84fb-ee91a6bd67fd	8f4d89ea-3207-4fa7-9898-9b78cb971577.rna_seq.augmented_star_gene_counts.tsv	69aebf68-5357-4269-84fb-ee91a6bd67fd	1562
17baef7c-d97d-4b98-ab53-503ef856523d	fc5bb351-c5f7-4d8c-850c-13e69e13e04d	TCGA-A7-A0D9-11A-53R-A089-07	caca6c83-8d5f-4d85-a6a9-4ded98b71214	Solid Tissue Normal	TCGA-A7-A0D9-11A	Normal	TCGA-A7-A0D9	Transcriptome Profiling	Gene Expression Quantification	baec6a46-7c48-41ed-a8a9-eef52d32cba3	eb17c782-c3a1-458d-8e2d-cadb58c7655a.rna_seq.augmented_star_gene_counts.tsv	baec6a46-7c48-41ed-a8a9-eef52d32cba3	1562
d3d4d709-ab34-4617-aa8c-51a3d0a3efe6	46892fa4-f179-4991-99da-629d8cf936f6	TCGA-BH-A0DO-01B-11R-A12D-07	8b5d38fb-e9ad-445c-b5d5-f054a5eafeb1	Primary Tumor	TCGA-BH-A0DO-01B	Tumor	TCGA-BH-A0DO	Transcriptome Profiling	Gene Expression Quantification	69bb06b6-74b3-441b-82d7-c6783aa88cdd	b44d9209-0e37-4ffe-9c27-a969a421b3ab.rna_seq.augmented_star_gene_counts.tsv	69bb06b6-74b3-441b-82d7-c6783aa88cdd	1572
d3d4d709-ab34-4617-aa8c-51a3d0a3efe6	eb9e415f-0545-4e97-ad35-b56b0f3db79b	TCGA-BH-A0DO-11A-22R-A12D-07	9db89883-6f94-48f8-aefb-b0aaf6344924	Solid Tissue Normal	TCGA-BH-A0DO-11A	Normal	TCGA-BH-A0DO	Transcriptome Profiling	Gene Expression Quantification	4df2233b-3bbc-4d20-9abc-2a09b3f37383	eb0f8bc7-5f47-4174-8e85-678bd011bc3c.rna_seq.augmented_star_gene_counts.tsv	4df2233b-3bbc-4d20-9abc-2a09b3f37383	1572
7bcf6d42-eb8f-4aa2-825b-38671d4f9e3a	52a863fe-b210-456b-9c2d-545277362b65	TCGA-BH-A0C3-01A-21R-A12P-07	21ba28ff-89f6-4f02-a135-821efc4f42f8	Primary Tumor	TCGA-BH-A0C3-01A	Tumor	TCGA-BH-A0C3	Transcriptome Profiling	Gene Expression Quantification	5461f36b-c2a2-4a6a-8b17-444c143655fc	df539d11-132f-4320-9365-14d529ae2186.rna_seq.augmented_star_gene_counts.tsv	5461f36b-c2a2-4a6a-8b17-444c143655fc	1585
7bcf6d42-eb8f-4aa2-825b-38671d4f9e3a	65923c68-2c86-4b4d-abe2-5320c08bb68f	TCGA-BH-A0C3-11A-23R-A12P-07	82e6dc7b-fe63-4fc6-af9f-68dc76c2cb88	Solid Tissue Normal	TCGA-BH-A0C3-11A	Normal	TCGA-BH-A0C3	Transcriptome Profiling	Gene Expression Quantification	7000e222-556a-4548-9542-9337ba70f79c	5d282b59-c7dc-4f08-ad05-b5eae4bd8e94.rna_seq.augmented_star_gene_counts.tsv	7000e222-556a-4548-9542-9337ba70f79c	1585
5cdae21d-eee5-478f-932a-0f51fcf5f031	00168e86-d23a-48ae-8c60-36d970051907	TCGA-E9-A1RC-01A-11R-A157-07	9eaa7f15-8a97-4a49-9e93-b5790a1fade0	Primary Tumor	TCGA-E9-A1RC-01A	Tumor	TCGA-E9-A1RC	Transcriptome Profiling	Gene Expression Quantification	8c600781-5238-4b46-80bc-aa2710c1ed3f	c285a0ef-5076-4265-be61-98c064242718.rna_seq.augmented_star_gene_counts.tsv	8c600781-5238-4b46-80bc-aa2710c1ed3f	1589
5cdae21d-eee5-478f-932a-0f51fcf5f031	81769714-1765-4b76-8a3a-18f79e314852	TCGA-E9-A1RC-11A-33R-A157-07	5174c897-271a-4306-b0b6-48715cffc278	Solid Tissue Normal	TCGA-E9-A1RC-11A	Normal	TCGA-E9-A1RC	Transcriptome Profiling	Gene Expression Quantification	392edd04-fdec-4eb7-ba2e-cef02519c219	3daeb643-20a6-4273-b1fc-eed2a3bb5a18.rna_seq.augmented_star_gene_counts.tsv	392edd04-fdec-4eb7-ba2e-cef02519c219	1589
491b6364-1223-474f-816f-e248c8c841e2	c643222a-e138-4b3c-a96d-02be24ccb0d0	TCGA-BH-A0DH-01A-11R-A084-07	700477dc-5eb4-4efb-a301-12172a7469f7	Primary Tumor	TCGA-BH-A0DH-01A	Tumor	TCGA-BH-A0DH	Transcriptome Profiling	Gene Expression Quantification	73aeda8d-ef07-4d3d-a0fc-643943dd046a	e97a2bf2-c5bd-4dbf-9940-450a8a99e9df.rna_seq.augmented_star_gene_counts.tsv	73aeda8d-ef07-4d3d-a0fc-643943dd046a	1594
491b6364-1223-474f-816f-e248c8c841e2	4a8c96d9-b08d-4812-93ec-c8c9db8139aa	TCGA-BH-A0DH-11A-31R-A089-07	6d8a829d-2f0f-4cb7-ab88-9e99b98c4556	Solid Tissue Normal	TCGA-BH-A0DH-11A	Normal	TCGA-BH-A0DH	Transcriptome Profiling	Gene Expression Quantification	90116c25-271c-4be2-b20f-295448e6e421	8b9d534c-0d48-4d88-bbb2-a866d7e73a55.rna_seq.augmented_star_gene_counts.tsv	90116c25-271c-4be2-b20f-295448e6e421	1594
2021ed1f-dc75-4701-b8b8-1386466e4802	5969d3bb-19fb-4bda-9483-db4791257b95	TCGA-BH-A0H7-01A-13R-A056-07	69bfa6ce-ed46-4321-a107-347c49d68951	Primary Tumor	TCGA-BH-A0H7-01A	Tumor	TCGA-BH-A0H7	Transcriptome Profiling	Gene Expression Quantification	15f5f60a-13f0-41a2-8711-171d19c2903a	9c706e45-00da-42cd-933f-1f42f0b6942e.rna_seq.augmented_star_gene_counts.tsv	15f5f60a-13f0-41a2-8711-171d19c2903a	1624
2021ed1f-dc75-4701-b8b8-1386466e4802	6136a15e-6c8f-44bc-85c2-c7cbf675cab0	TCGA-BH-A0H7-11A-13R-A089-07	876a2145-5b7b-466b-b13f-81fcf028c9fd	Solid Tissue Normal	TCGA-BH-A0H7-11A	Normal	TCGA-BH-A0H7	Transcriptome Profiling	Gene Expression Quantification	ea1fadc2-1cdc-4658-9619-eeb26ae09da8	9ee600fe-20c7-4b1f-b08f-15d3d38a5c52.rna_seq.augmented_star_gene_counts.tsv	ea1fadc2-1cdc-4658-9619-eeb26ae09da8	1624
20e8106b-1290-4735-abe4-7621e08e3dc8	fac9101c-a974-4415-9eac-d2d433d02b13	TCGA-BH-A0E0-01A-11R-A056-07	662cc11c-da31-4e31-8e77-46011b38ea96	Primary Tumor	TCGA-BH-A0E0-01A	Tumor	TCGA-BH-A0E0	Transcriptome Profiling	Gene Expression Quantification	7882ff91-e415-48ae-9151-26b55f1cfc57	2b5864c9-7577-4e93-8d22-1f45a98267f1.rna_seq.augmented_star_gene_counts.tsv	7882ff91-e415-48ae-9151-26b55f1cfc57	1625
20e8106b-1290-4735-abe4-7621e08e3dc8	5cc82d2c-f960-40c3-9b37-59e087563dc1	TCGA-BH-A0E0-11A-13R-A089-07	90fb06a9-35be-44b0-9f5b-eb270898aabe	Solid Tissue Normal	TCGA-BH-A0E0-11A	Normal	TCGA-BH-A0E0	Transcriptome Profiling	Gene Expression Quantification	21f16535-a7bb-4bbd-affe-bff937467374	930d7c02-c230-4d19-9247-74fb0e02d524.rna_seq.augmented_star_gene_counts.tsv	21f16535-a7bb-4bbd-affe-bff937467374	1625
d8492ebd-3d94-4a4b-8de7-386526691cc2	a2cf164c-5b26-43eb-9de9-d1d457a5de06	TCGA-E2-A1BC-01A-11R-A12P-07	83ec5738-3a27-4100-83f2-8b30ae3b2fb7	Primary Tumor	TCGA-E2-A1BC-01A	Tumor	TCGA-E2-A1BC	Transcriptome Profiling	Gene Expression Quantification	4d0dcaac-cf91-4737-931d-f308fb20df9d	a0baf653-6f10-46fe-959c-54268fbc670e.rna_seq.augmented_star_gene_counts.tsv	4d0dcaac-cf91-4737-931d-f308fb20df9d	1638
d8492ebd-3d94-4a4b-8de7-386526691cc2	afe373b9-f1c1-412d-9506-091749d47534	TCGA-E2-A1BC-11A-32R-A12P-07	d221f2c8-5852-4392-b166-92b709000e78	Solid Tissue Normal	TCGA-E2-A1BC-11A	Normal	TCGA-E2-A1BC	Transcriptome Profiling	Gene Expression Quantification	c6a4afd8-8044-475f-b4fd-a1b4cb922976	58bcabc9-6f6b-43c0-bf40-fa9396c6c9d7.rna_seq.augmented_star_gene_counts.tsv	c6a4afd8-8044-475f-b4fd-a1b4cb922976	1638
db4bc6aa-2e7d-4bcb-8519-a455f624d33b	2c75afc3-11b5-444d-b6e0-61d76b299f40	TCGA-BH-A18Q-01A-12R-A12D-07	f225775e-e46f-4d1d-8b13-042e9776dd72	Primary Tumor	TCGA-BH-A18Q-01A	Tumor	TCGA-BH-A18Q	Transcriptome Profiling	Gene Expression Quantification	c7aeba7e-b78e-4586-a4dd-8a04cc440737	f48956a3-c821-429f-b1ad-a27133d739bd.rna_seq.augmented_star_gene_counts.tsv	c7aeba7e-b78e-4586-a4dd-8a04cc440737	1646
db4bc6aa-2e7d-4bcb-8519-a455f624d33b	120bc298-f016-4c80-aa5f-a9006444942c	TCGA-BH-A18Q-11A-34R-A12D-07	93eb97b3-918f-42b8-8d3d-34715d09e491	Solid Tissue Normal	TCGA-BH-A18Q-11A	Normal	TCGA-BH-A18Q	Transcriptome Profiling	Gene Expression Quantification	336f0e3e-878e-4ee8-b2aa-cc536f3432f3	0a950719-ca7a-4dbf-8755-262cabf3d4b7.rna_seq.augmented_star_gene_counts.tsv	336f0e3e-878e-4ee8-b2aa-cc536f3432f3	1646
59be60a3-e0f6-4d63-b98c-574ef92428c4	e596b149-e807-4d29-b0fa-685f07efb9d6	TCGA-E2-A15M-01A-11R-A12D-07	0177791d-d02d-4433-81ae-458a93fdd60f	Primary Tumor	TCGA-E2-A15M-01A	Tumor	TCGA-E2-A15M	Transcriptome Profiling	Gene Expression Quantification	309dcac2-7efa-467c-9dc7-222c130b0fec	d29744c4-3aa3-44b2-83fb-0e74ba697cd9.rna_seq.augmented_star_gene_counts.tsv	309dcac2-7efa-467c-9dc7-222c130b0fec	1664
59be60a3-e0f6-4d63-b98c-574ef92428c4	f75e5efb-056f-40bf-afed-33d971478ca4	TCGA-E2-A15M-11A-22R-A12D-07	97269c0f-b638-473d-9d44-8ccc770a0039	Solid Tissue Normal	TCGA-E2-A15M-11A	Normal	TCGA-E2-A15M	Transcriptome Profiling	Gene Expression Quantification	ccb87d7a-2729-4017-bc17-10e5a67bd5cc	0557d817-20e0-496f-840a-7a15d6da1694.rna_seq.augmented_star_gene_counts.tsv	ccb87d7a-2729-4017-bc17-10e5a67bd5cc	1664
478eb8aa-50b8-4ce5-98e4-d518ede4b174	4543cecd-6333-473b-b5ce-96d33ab47706	TCGA-BH-A0DZ-01A-11R-A00Z-07	6093f268-1c3f-4fec-bde7-fc3721ecaf8e	Primary Tumor	TCGA-BH-A0DZ-01A	Tumor	TCGA-BH-A0DZ	Transcriptome Profiling	Gene Expression Quantification	be6f8b24-e668-41c6-89f7-f4cdc8533cae	63afc197-8c49-4150-a98b-61c47f182778.rna_seq.augmented_star_gene_counts.tsv	be6f8b24-e668-41c6-89f7-f4cdc8533cae	1669
478eb8aa-50b8-4ce5-98e4-d518ede4b174	f59f9272-412f-4884-9874-a6ff59ab1740	TCGA-BH-A0DZ-11A-22R-A089-07	d306052f-67ae-4bee-a38a-3fc2e8bf3f41	Solid Tissue Normal	TCGA-BH-A0DZ-11A	Normal	TCGA-BH-A0DZ	Transcriptome Profiling	Gene Expression Quantification	b70b68a1-28c4-4ed3-a04c-b622e583f10b	d6cc88bd-b0ba-4606-955d-2dc32e6d2d97.rna_seq.augmented_star_gene_counts.tsv	b70b68a1-28c4-4ed3-a04c-b622e583f10b	1669
91a2f2af-e4b1-4a0b-ab20-6a36ce63c533	81239059-614b-46b7-a21e-224ec62e2939	TCGA-E2-A1LS-01A-12R-A157-07	529056f9-7bdf-4675-bff7-a82abddf5734	Primary Tumor	TCGA-E2-A1LS-01A	Tumor	TCGA-E2-A1LS	Transcriptome Profiling	Gene Expression Quantification	5755f322-5df5-4b88-9c79-640167775c12	8bf23a6b-8ca6-4fcf-b4e9-a14c3a875526.rna_seq.augmented_star_gene_counts.tsv	5755f322-5df5-4b88-9c79-640167775c12	1678
91a2f2af-e4b1-4a0b-ab20-6a36ce63c533	a2c2973d-0af5-4065-a5b0-1dd73abdc581	TCGA-E2-A1LS-11A-32R-A157-07	072ae9bc-16a5-4c63-8ec6-7b0a4d3835a7	Solid Tissue Normal	TCGA-E2-A1LS-11A	Normal	TCGA-E2-A1LS	Transcriptome Profiling	Gene Expression Quantification	9e5ecae5-faf0-41a2-a795-d1b4db79486a	a4cf670f-1627-42cf-9917-fc2c89708353.rna_seq.augmented_star_gene_counts.tsv	9e5ecae5-faf0-41a2-a795-d1b4db79486a	1678
96b9c7db-1be1-4b60-b47c-26b654c3d64c	0d029d04-13cd-4870-a9e3-9d2e65c9b0b7	TCGA-BH-A0DV-01A-21R-A12P-07	b4c19f4e-c5bf-4c4f-bad8-9c18128c112d	Primary Tumor	TCGA-BH-A0DV-01A	Tumor	TCGA-BH-A0DV	Transcriptome Profiling	Gene Expression Quantification	287a036d-5b2d-4faf-93a0-cf0be006fa6b	52ff2501-c6d1-4469-a2b7-c458d98cfc8e.rna_seq.augmented_star_gene_counts.tsv	287a036d-5b2d-4faf-93a0-cf0be006fa6b	1679
96b9c7db-1be1-4b60-b47c-26b654c3d64c	09f570eb-a751-41db-9511-300be228f24e	TCGA-BH-A0DV-11A-22R-A12P-07	95792e53-593b-40ea-80e2-2fbb4e572513	Solid Tissue Normal	TCGA-BH-A0DV-11A	Normal	TCGA-BH-A0DV	Transcriptome Profiling	Gene Expression Quantification	739fe30a-4fae-4f4d-a360-3ab300a4848a	52064107-3c37-45b1-aa6b-a14a98352f9d.rna_seq.augmented_star_gene_counts.tsv	739fe30a-4fae-4f4d-a360-3ab300a4848a	1679
8986a141-eae7-4157-b695-02cc6fc3b071	b0388c2e-0793-4084-bcc3-454c2ec88931	TCGA-BH-A1ET-01A-11R-A137-07	2190d984-3941-41d4-b6de-d0aa76f3570d	Primary Tumor	TCGA-BH-A1ET-01A	Tumor	TCGA-BH-A1ET	Transcriptome Profiling	Gene Expression Quantification	7cf427fc-2c7c-434b-84c5-9ea118da110f	75e67bb5-098c-4b48-8f5d-badc72dc4c47.rna_seq.augmented_star_gene_counts.tsv	7cf427fc-2c7c-434b-84c5-9ea118da110f	1693
8986a141-eae7-4157-b695-02cc6fc3b071	ef7f2a68-bbfc-4458-9c3e-18c5d81ef7be	TCGA-BH-A1ET-11B-23R-A137-07	6ca1ada8-2473-4d1a-ae02-b57aae168243	Solid Tissue Normal	TCGA-BH-A1ET-11B	Normal	TCGA-BH-A1ET	Transcriptome Profiling	Gene Expression Quantification	38854c85-fc09-4a51-93a7-257762517583	c058aa43-349b-4f45-8217-6b193bf7c610.rna_seq.augmented_star_gene_counts.tsv	38854c85-fc09-4a51-93a7-257762517583	1693
